new_payee,amount,typical_amount,amount_ratio,hour,off_hours,urgency_language_flag,behavioral_anomaly_flag,velocity_last_hour,is_fraud
0,1478.68,3819.07,0.387,1,1,0,0,2,0
0,4573.53,1691.52,2.704,15,0,0,0,0,0
0,2056.41,786.46,2.615,22,1,0,0,1,0
0,916.77,1503.99,0.61,18,0,0,0,0,0
0,865.36,5120.57,0.169,11,0,0,0,1,0
0,5188.44,1928.33,2.691,3,1,0,0,0,0
0,772.89,2524.14,0.306,16,0,0,0,1,1
0,5943.32,752.19,7.901,11,0,0,0,0,0
0,8861.98,3728.56,2.377,15,0,0,0,1,1
0,206.58,11923.8,0.017,2,1,1,0,0,0
1,7885.68,726.09,10.86,1,1,0,0,0,0
1,26332.24,510.96,51.535,6,0,0,1,1,1
0,2508.91,1733.66,1.447,5,1,0,0,0,0
0,3939.5,3255.02,1.21,0,1,0,0,0,0
0,6961.2,1363.42,5.106,14,0,0,0,0,0
0,1263.79,573.7,2.203,11,0,0,0,0,0
0,2291.51,1342.48,1.707,12,0,0,0,0,0
1,327.52,2535.85,0.129,7,0,0,0,1,0
0,2165.11,1026.25,2.11,8,0,0,0,1,0
1,3454.89,2556.85,1.351,0,1,0,0,1,0
0,3536.92,4222.74,0.838,4,1,0,0,0,0
0,7223.19,1837.59,3.931,6,0,0,0,0,0
1,660.34,1443.53,0.457,17,0,0,1,0,1
0,904.71,3122.56,0.29,21,0,1,0,1,1
0,21251.01,685.06,31.021,7,0,1,0,0,1
0,1487.09,626.88,2.372,23,1,0,0,1,1
0,2345.01,1164.54,2.014,9,0,0,0,1,0
1,1657.2,950.8,1.743,7,0,0,1,0,1
0,621.3,718.38,0.865,11,0,0,0,1,0
1,14921.94,7688.04,1.941,15,0,0,1,0,1
1,910.49,10454.56,0.087,11,0,1,0,0,0
1,417.6,1076.71,0.388,21,0,0,1,1,1
0,1006.3,1607.68,0.626,21,0,0,0,0,0
0,133.99,1250.05,0.107,2,1,0,0,2,0
1,775.36,4010.81,0.193,17,0,1,1,0,1
0,513.59,4793.81,0.107,4,1,0,0,0,1
0,4034.58,299.01,13.493,13,0,0,0,0,0
0,753.37,2271.99,0.332,19,0,0,0,0,0
0,5733.87,456.62,12.557,20,0,0,0,0,0
0,11137.01,7204.38,1.546,15,0,0,0,0,0
0,4991.68,2200.02,2.269,21,0,0,0,0,0
0,1366.48,705.56,1.937,5,1,0,0,0,0
1,2172.1,1191.31,1.823,15,0,0,0,0,1
0,249.02,1141.3,0.218,19,0,0,0,2,0
1,1519.42,2374.64,0.64,13,0,1,0,2,1
0,590.77,3780.92,0.156,19,0,0,0,0,0
1,4458.75,526.69,8.466,23,1,0,0,1,1
0,51255.49,7745.59,6.617,4,1,0,0,0,0
1,3462.58,6279.97,0.551,13,0,1,0,0,1
0,135.85,673.31,0.202,10,0,0,0,0,0
1,1130.48,1580.54,0.715,20,0,0,0,1,1
0,2120.14,6903.11,0.307,8,0,0,1,1,0
1,2025.49,4490.08,0.451,19,0,0,1,0,0
1,699.2,1093.27,0.64,6,0,0,0,0,0
0,2487.12,3080.68,0.807,4,1,0,1,0,0
0,359.51,21971.0,0.016,14,0,0,0,1,0
1,529.33,1627.25,0.325,12,0,1,0,0,0
0,4186.15,837.66,4.997,11,0,0,0,0,1
1,482.82,1728.79,0.279,23,1,1,1,0,1
0,3639.77,1848.07,1.969,14,0,0,1,0,1
0,304.81,923.27,0.33,23,1,0,0,0,0
1,17930.77,2202.75,8.14,18,0,0,0,0,1
0,660.8,478.68,1.38,23,1,0,0,1,1
1,1351.86,813.23,1.662,18,0,1,0,0,0
0,2778.86,2929.01,0.949,9,0,0,0,2,0
0,867.01,305.09,2.842,16,0,0,0,2,0
0,2178.58,3337.08,0.653,15,0,0,0,0,0
0,3819.84,242.07,15.78,4,1,0,0,0,0
0,6303.1,311.63,20.226,3,1,1,0,1,1
0,5059.11,944.75,5.355,23,1,0,1,0,0
0,1446.13,1916.35,0.755,21,0,0,0,0,0
0,1494.25,4879.2,0.306,9,0,0,0,0,0
1,38324.36,1559.09,24.581,20,0,0,0,0,1
0,6215.84,1185.72,5.242,5,1,1,0,0,1
0,545.46,2493.95,0.219,10,0,0,0,0,0
0,2059.02,676.0,3.046,10,0,1,0,0,1
0,1169.48,1678.19,0.697,15,0,0,0,1,0
1,1516.36,502.95,3.015,13,0,1,1,0,1
0,365.64,1594.53,0.229,18,0,0,0,0,0
0,1058.39,1317.05,0.804,21,0,0,0,0,0
0,19053.81,717.78,26.545,3,1,0,0,0,0
0,3838.36,1717.35,2.235,4,1,0,1,0,1
1,70.92,1707.34,0.042,21,0,0,0,2,1
0,8793.26,4263.77,2.062,18,0,0,0,0,0
1,7454.09,348.95,21.361,16,0,0,0,1,1
0,1133.35,1382.37,0.82,17,0,0,0,0,0
0,4593.71,746.77,6.151,7,0,0,0,0,0
1,591.57,3238.24,0.183,3,1,0,0,0,1
0,981.09,2917.61,0.336,22,1,0,0,0,1
0,12684.17,2338.1,5.425,17,0,0,0,0,0
0,1269.97,785.68,1.616,10,0,0,0,0,0
0,159.07,3284.35,0.048,13,0,0,0,0,0
0,1665.21,373.49,4.459,12,0,0,0,0,0
0,1632.45,310.51,5.257,23,1,0,0,0,1
0,8585.92,469.52,18.287,15,0,0,0,0,1
0,1842.06,1436.37,1.282,11,0,0,1,0,0
0,1045.18,2717.99,0.385,8,0,0,0,0,0
0,7034.44,101.65,69.203,6,0,0,1,0,1
0,2115.46,4868.15,0.435,9,0,0,0,0,0
0,681.96,1665.7,0.409,16,0,1,0,1,0
1,8115.22,361.05,22.477,17,0,1,1,1,1
0,2325.66,1621.09,1.435,6,0,0,0,0,0
1,1814.93,3957.12,0.459,2,1,0,0,0,1
0,2278.52,2538.93,0.897,14,0,0,0,0,0
0,449.5,3980.51,0.113,15,0,0,0,0,1
0,910.55,432.84,2.104,20,0,0,0,1,1
0,1816.48,1019.83,1.781,16,0,0,0,0,0
0,1403.8,644.05,2.18,12,0,0,0,0,0
0,9453.66,6945.31,1.361,2,1,0,0,0,0
0,2398.57,2631.81,0.911,19,0,0,0,0,0
1,5493.8,19193.15,0.286,19,0,0,1,0,1
0,1830.26,971.8,1.883,22,1,0,0,0,1
0,7137.91,771.08,9.257,4,1,0,1,1,1
1,3031.42,1301.74,2.329,8,0,0,0,0,0
0,1839.86,5118.01,0.359,22,1,0,0,0,0
0,1777.09,1064.75,1.669,17,0,0,0,0,0
0,522.82,1655.72,0.316,10,0,0,0,0,0
1,3494.66,1614.89,2.164,10,0,1,0,1,1
1,1715.97,1533.87,1.119,15,0,0,0,0,0
0,941.44,822.91,1.144,7,0,0,0,1,0
0,7619.0,1308.24,5.824,1,1,0,1,0,1
1,355.92,1258.79,0.283,22,1,0,0,0,1
0,1043.94,1470.26,0.71,20,0,0,1,0,1
0,6877.66,3460.49,1.987,9,0,0,0,0,0
0,2724.88,7219.68,0.377,5,1,0,0,0,1
0,1698.98,694.79,2.445,3,1,0,0,0,0
0,2505.65,1040.24,2.409,20,0,0,0,0,0
0,2282.98,704.5,3.241,4,1,0,0,0,1
0,251.73,1751.79,0.144,22,1,0,0,0,0
0,1148.21,911.86,1.259,10,0,0,1,0,0
1,14786.62,1836.87,8.05,11,0,1,0,1,1
0,767.3,3996.86,0.192,15,0,0,0,1,0
0,1195.37,152.44,7.842,19,0,0,0,0,0
0,894.17,2304.46,0.388,20,0,0,0,0,0
0,1614.66,978.31,1.65,13,0,0,0,0,0
0,847.2,2240.33,0.378,13,0,0,0,2,0
0,3404.2,660.62,5.153,19,0,0,0,0,0
1,2336.73,4344.37,0.538,19,0,0,0,1,1
1,4942.43,3367.59,1.468,14,0,0,1,1,1
0,461.17,2468.87,0.187,7,0,0,0,1,0
0,1161.6,3022.69,0.384,4,1,0,0,0,0
0,1348.25,756.68,1.782,8,0,0,0,0,0
1,3269.33,847.54,3.857,20,0,1,1,1,1
1,644.72,2913.74,0.221,15,0,0,0,0,1
0,5945.26,741.77,8.015,23,1,0,0,1,1
0,8453.54,5437.48,1.555,2,1,0,0,0,0
1,499.93,1106.29,0.452,11,0,0,0,0,0
0,955.15,2325.53,0.411,6,0,1,1,0,0
0,905.5,9792.03,0.092,16,0,0,0,1,0
0,55387.1,783.99,70.648,14,0,0,0,0,1
0,1033.94,1574.8,0.657,14,0,0,0,0,0
1,16009.11,3822.9,4.188,11,0,1,1,0,1
1,348.41,3484.74,0.1,20,0,0,0,0,0
0,499.42,1102.09,0.453,1,1,0,0,0,0
0,740.57,929.77,0.797,7,0,0,0,0,0
0,602.21,1200.12,0.502,21,0,0,0,1,0
0,1276.31,5448.37,0.234,4,1,0,0,0,0
0,719.52,1151.48,0.625,2,1,0,0,0,0
0,623.19,1588.12,0.392,0,1,0,0,2,0
0,8151.96,1008.17,8.086,15,0,0,0,1,1
0,8874.45,2793.34,3.177,9,0,1,0,1,1
0,6211.05,1702.7,3.648,9,0,0,0,0,0
0,3573.14,599.99,5.955,10,0,0,0,0,0
0,2039.72,618.97,3.295,11,0,0,0,2,0
0,947.53,245.0,3.867,7,0,0,1,1,1
1,523.69,700.51,0.748,4,1,0,0,0,1
0,2898.34,3024.65,0.958,8,0,0,0,1,0
0,393.19,4872.61,0.081,10,0,0,1,0,0
1,496.66,2743.54,0.181,14,0,0,1,1,1
1,8093.26,2438.57,3.319,22,1,0,1,2,1
0,21393.53,1320.98,16.195,16,0,0,0,1,0
1,3014.78,2973.29,1.014,10,0,0,1,0,1
0,7618.95,1915.34,3.978,12,0,0,0,0,0
0,1313.43,7510.1,0.175,16,0,1,0,0,0
0,317.67,1354.79,0.234,22,1,0,0,1,1
0,4007.1,4957.75,0.808,6,0,0,0,0,0
0,3789.83,3250.95,1.166,8,0,1,0,1,0
0,1984.59,2869.52,0.692,17,0,0,0,0,0
0,1319.37,242.17,5.448,22,1,0,0,1,0
0,6316.2,3416.15,1.849,17,0,0,0,1,0
0,501.97,1319.81,0.38,9,0,0,0,0,0
0,661.22,992.74,0.666,11,0,0,0,0,0
0,487.58,389.7,1.251,17,0,0,0,1,0
1,2019.22,1472.88,1.371,20,0,0,0,1,1
1,439.54,1525.68,0.288,8,0,1,0,0,1
1,742.84,458.2,1.621,8,0,0,0,0,0
0,722.36,393.09,1.838,9,0,0,0,1,0
1,1288.47,2293.78,0.562,0,1,1,0,1,1
0,261.49,3243.91,0.081,10,0,0,0,0,0
0,2025.08,1756.81,1.153,13,0,0,0,1,0
0,9149.87,4170.33,2.194,22,1,0,0,2,1
0,2156.28,1369.57,1.574,9,0,0,0,0,0
0,13409.48,1409.63,9.513,13,0,0,1,2,1
0,10241.44,648.51,15.792,18,0,0,0,2,0
1,4969.41,363.5,13.671,9,0,0,0,1,1
0,1992.39,7857.28,0.254,16,0,0,0,0,0
0,1861.71,4097.65,0.454,1,1,1,0,0,1
1,4880.19,422.73,11.544,21,0,1,0,1,1
0,1086.62,1703.05,0.638,13,0,0,0,0,0
0,156.45,1352.84,0.116,17,0,0,0,2,0
0,3427.56,1156.79,2.963,1,1,0,0,0,0
0,415.55,1024.42,0.406,19,0,0,1,1,0
0,517.61,2086.29,0.248,18,0,0,0,0,0
0,1808.57,3091.33,0.585,23,1,0,0,0,0
0,1597.73,2126.33,0.751,7,0,0,0,0,0
0,288.39,1328.14,0.217,5,1,0,0,1,0
0,2242.03,1284.98,1.745,19,0,1,0,1,0
0,6348.55,3439.68,1.846,6,0,0,0,0,0
0,417.03,2246.44,0.186,12,0,0,0,0,0
1,9454.33,1580.38,5.982,1,1,0,0,2,1
0,237.88,1433.23,0.166,21,0,0,0,0,0
0,28353.94,2019.78,14.038,6,0,0,0,0,0
0,1059.3,971.16,1.091,0,1,0,1,0,0
0,2184.85,3100.71,0.705,5,1,0,0,1,0
0,154.53,562.13,0.275,15,0,0,0,0,0
0,1667.74,1022.18,1.632,7,0,0,0,0,0
1,2433.36,2565.72,0.948,12,0,1,1,0,1
1,1616.45,534.01,3.027,22,1,1,0,2,1
0,869.57,359.35,2.42,17,0,0,0,0,0
1,528.2,1566.77,0.337,13,0,1,0,0,1
0,7861.12,321.56,24.447,17,0,0,0,1,0
0,1881.92,459.93,4.092,3,1,0,0,1,0
0,13399.57,2924.66,4.582,14,0,0,0,0,0
0,911.94,1231.14,0.741,4,1,0,0,1,0
1,1027.38,4707.62,0.218,20,0,1,0,0,1
0,5220.1,500.53,10.429,13,0,0,0,0,0
0,219.23,1360.28,0.161,15,0,1,0,0,0
1,373.34,2120.96,0.176,14,0,0,0,0,0
0,7530.6,516.22,14.588,10,0,0,0,1,0
0,394.05,3746.53,0.105,1,1,0,0,0,0
0,169.9,2343.99,0.072,22,1,0,0,3,0
1,20518.56,347.8,58.995,23,1,1,0,0,1
1,295.31,1430.86,0.206,17,0,1,0,1,1
0,2296.99,2095.11,1.096,3,1,0,0,0,0
0,1977.94,870.4,2.272,14,0,0,0,1,0
0,50.0,390.77,0.128,11,0,0,0,1,0
1,1277.28,1901.91,0.672,2,1,0,1,1,1
0,3238.73,10830.47,0.299,3,1,0,0,0,0
0,2865.8,1044.94,2.743,20,0,0,0,1,0
1,5852.22,6077.31,0.963,15,0,0,1,0,1
0,1092.54,752.15,1.453,5,1,0,0,1,1
0,4565.37,1797.21,2.54,1,1,0,0,0,0
0,737.95,2964.22,0.249,21,0,0,0,0,0
1,288.99,1469.13,0.197,8,0,1,0,1,1
0,334.61,1132.34,0.296,11,0,0,0,1,0
0,270.23,2845.56,0.095,11,0,0,1,0,0
0,6717.44,8121.82,0.827,23,1,0,0,0,0
0,252.41,1940.16,0.13,13,0,0,0,0,0
0,2581.82,930.34,2.775,16,0,0,0,0,0
0,1279.59,1247.91,1.025,8,0,0,1,0,1
1,1582.18,14296.03,0.111,11,0,1,1,0,1
0,10643.34,1671.4,6.368,9,0,0,0,2,0
0,1022.54,866.99,1.179,10,0,0,0,0,0
0,4004.13,528.18,7.581,1,1,0,0,2,1
0,1898.52,286.2,6.634,15,0,0,0,0,0
1,1483.82,2053.35,0.723,0,1,1,1,0,1
0,35952.71,2668.25,13.474,21,0,0,0,2,1
0,277.62,1035.85,0.268,0,1,0,0,1,0
0,9661.18,1460.49,6.615,21,0,1,0,0,1
0,4244.28,516.25,8.221,1,1,0,0,0,0
0,969.34,1668.43,0.581,11,0,0,0,0,0
0,15034.67,2283.23,6.585,22,1,0,0,2,1
1,163.61,914.48,0.179,22,1,0,0,0,1
1,917.55,6777.8,0.135,19,0,0,1,0,1
0,375.77,696.87,0.539,17,0,0,0,0,1
1,3089.33,1910.52,1.617,11,0,0,0,1,1
0,425.39,3176.34,0.134,22,1,0,0,0,0
0,3174.75,1380.83,2.299,0,1,1,0,0,0
0,1418.89,1249.34,1.136,10,0,0,0,0,0
0,969.56,409.12,2.37,1,1,0,1,1,1
0,2996.62,5022.12,0.597,11,0,0,0,0,0
0,1275.12,1270.41,1.004,1,1,0,0,0,0
0,439.12,2400.97,0.183,16,0,0,0,0,0
0,68994.69,2712.02,25.44,5,1,0,0,0,1
0,959.76,840.95,1.141,15,0,0,0,0,1
1,101.2,1239.2,0.082,18,0,1,0,0,1
0,605.03,4919.85,0.123,5,1,0,0,1,1
0,348.12,541.6,0.643,6,0,0,0,0,0
0,5292.2,10047.97,0.527,18,0,0,1,2,0
0,2746.68,757.19,3.627,19,0,0,0,1,0
1,3036.09,512.06,5.929,16,0,1,0,0,1
0,1117.64,1667.5,0.67,5,1,0,0,0,0
0,1257.45,10802.29,0.116,14,0,0,0,0,0
1,1116.32,265.11,4.211,21,0,1,1,0,1
0,1626.93,1303.86,1.248,8,0,0,0,0,0
0,5355.79,2272.51,2.357,1,1,0,0,1,0
0,2798.67,1525.82,1.834,4,1,1,0,0,1
1,3463.89,2087.51,1.659,20,0,0,0,1,1
0,3461.39,775.7,4.462,22,1,0,0,0,1
0,5708.86,862.86,6.616,4,1,0,0,1,1
0,2629.62,1295.2,2.03,11,0,0,0,0,1
0,2882.76,535.45,5.384,9,0,0,1,1,1
0,8479.85,1421.95,5.964,3,1,0,0,0,0
0,761.61,1043.28,0.73,11,0,0,0,0,0
0,594.39,969.67,0.613,14,0,0,0,1,0
1,386.95,1975.26,0.196,9,0,1,0,0,1
1,2293.4,287.55,7.976,17,0,0,0,0,1
0,162.41,1204.5,0.135,23,1,0,0,0,0
1,3297.11,11915.77,0.277,4,1,1,1,1,1
0,1568.77,556.96,2.817,12,0,0,0,1,1
0,7903.27,4707.68,1.679,3,1,0,0,0,0
0,754.84,1554.94,0.485,8,0,0,0,0,0
1,1388.09,860.35,1.613,17,0,0,1,0,1
1,7776.52,450.98,17.244,2,1,1,1,0,1
0,10917.0,1678.6,6.504,23,1,0,1,2,1
1,746.8,5475.6,0.136,10,0,0,0,0,0
0,2290.02,1042.85,2.196,3,1,0,0,2,0
1,2651.14,1376.27,1.926,8,0,0,1,1,1
1,2938.78,3675.09,0.8,11,0,0,1,0,1
0,1285.18,2011.8,0.639,9,0,0,0,1,0
1,9564.35,359.59,26.598,9,0,0,0,0,1
0,154.99,1618.08,0.096,8,0,0,0,0,0
0,1045.79,5773.37,0.181,9,0,0,0,0,0
0,3236.7,1431.89,2.26,8,0,0,0,0,0
0,3276.05,125.54,26.096,0,1,0,0,1,0
1,10494.29,2099.37,4.999,21,0,0,0,0,1
0,8584.32,1238.17,6.933,15,0,0,0,0,1
0,1247.37,285.38,4.371,13,0,0,0,2,0
1,9797.01,326.59,29.998,12,0,1,0,0,1
1,714.62,3560.29,0.201,5,1,0,1,0,1
0,6064.17,765.75,7.919,13,0,0,0,0,0
1,19028.24,654.1,29.091,7,0,0,0,0,1
0,8772.94,1433.57,6.12,22,1,0,0,0,0
1,2074.55,829.0,2.502,22,1,1,0,2,1
0,1174.61,1619.78,0.725,17,0,0,1,0,1
0,247.85,1233.43,0.201,19,0,0,0,1,0
0,2707.28,502.71,5.385,0,1,0,0,0,1
0,424.21,934.42,0.454,11,0,0,0,0,0
0,644.79,2204.99,0.292,10,0,0,0,0,0
0,384.53,1537.21,0.25,12,0,0,0,1,0
0,993.75,1375.06,0.723,22,1,0,0,0,0
1,1743.48,8464.58,0.206,3,1,0,0,1,1
0,2580.4,2858.16,0.903,5,1,0,0,0,0
0,828.27,3188.15,0.26,21,0,0,0,0,1
0,7259.52,1274.91,5.694,12,0,0,0,0,0
0,1379.3,1804.67,0.764,23,1,0,0,1,1
1,649.34,1004.26,0.647,21,0,0,0,2,0
1,2426.44,2980.35,0.814,12,0,0,1,1,1
0,23216.5,1340.29,17.322,5,1,0,0,1,1
0,2795.34,1808.3,1.546,21,0,0,0,0,0
1,1128.1,1710.52,0.66,3,1,0,0,2,1
0,248.22,1456.29,0.17,20,0,1,0,1,0
1,1359.35,20834.58,0.065,2,1,1,0,1,1
0,2453.83,812.44,3.02,14,0,0,0,1,0
1,1092.41,805.82,1.356,10,0,0,0,0,0
0,207.47,2764.7,0.075,1,1,0,0,0,1
0,598.4,866.4,0.691,22,1,1,0,1,1
1,11978.88,1138.8,10.519,16,0,0,1,0,1
0,11663.29,556.81,20.947,22,1,0,0,0,1
0,570.99,2304.0,0.248,1,1,0,0,0,0
0,4335.46,2330.48,1.86,20,0,0,1,0,0
0,390.67,1114.69,0.35,0,1,0,1,0,0
0,11221.77,2816.74,3.984,4,1,0,0,1,0
0,2486.94,278.02,8.945,19,0,0,0,1,1
0,6213.84,783.55,7.93,16,0,0,0,1,1
0,194.49,1270.31,0.153,0,1,0,0,1,0
1,4363.06,515.4,8.465,6,0,0,1,1,1
0,1790.09,306.79,5.835,2,1,0,0,0,0
0,5472.59,1122.03,4.877,15,0,0,1,0,0
0,5939.19,2764.51,2.148,15,0,0,0,0,0
0,1969.47,4693.33,0.42,11,0,1,0,0,0
0,827.92,904.55,0.915,8,0,0,0,2,0
0,4982.09,2863.77,1.74,13,0,0,0,0,0
0,1672.04,2625.14,0.637,11,0,0,0,0,1
0,581.37,4432.63,0.131,15,0,0,0,2,0
0,546.65,1080.12,0.506,16,0,0,0,1,0
0,264.99,293.35,0.903,11,0,1,0,0,0
0,931.34,1576.82,0.591,3,1,0,0,0,0
0,7581.75,594.42,12.755,16,0,1,0,0,1
0,2278.29,771.89,2.952,0,1,0,0,0,0
0,908.05,1128.79,0.804,20,0,0,0,0,0
1,5147.74,1091.13,4.718,16,0,0,1,0,1
0,612.64,1681.44,0.364,10,0,1,0,0,1
0,2046.64,2787.33,0.734,18,0,0,0,0,0
0,1431.5,1063.2,1.346,22,1,0,0,0,0
0,4978.43,2113.56,2.355,17,0,0,0,1,1
0,232.67,1500.17,0.155,19,0,0,0,0,0
0,598.69,3435.59,0.174,1,1,0,0,0,0
1,214.92,1249.21,0.172,8,0,0,0,0,1
0,1290.16,1378.8,0.936,8,0,0,0,0,0
1,8732.93,1056.84,8.263,11,0,0,0,0,1
0,937.22,1279.18,0.733,12,0,0,0,0,0
0,930.86,731.33,1.273,15,0,0,0,3,1
0,5615.25,668.92,8.395,12,0,0,0,1,0
0,7252.59,2975.56,2.437,22,1,0,0,0,0
0,1611.4,558.42,2.886,13,0,0,0,2,0
0,4403.39,1110.75,3.964,6,0,0,0,1,0
0,445.84,3691.58,0.121,1,1,0,0,0,0
1,10843.99,1077.68,10.062,11,0,1,0,0,1
1,29534.61,3120.87,9.464,23,1,0,0,0,1
0,3560.23,869.62,4.094,16,0,0,0,2,0
0,120.35,574.76,0.209,23,1,0,0,0,0
0,875.07,352.36,2.483,4,1,0,0,0,0
0,4010.51,4824.45,0.831,19,0,0,0,0,0
0,1045.31,532.09,1.965,9,0,0,0,0,0
0,9450.83,2900.01,3.259,17,0,0,0,0,1
0,3883.94,601.87,6.453,2,1,0,0,0,1
0,721.68,4844.72,0.149,12,0,0,0,1,0
1,1885.49,10787.08,0.175,12,0,1,1,0,1
0,565.67,324.45,1.743,9,0,0,0,0,0
1,1426.02,557.64,2.557,1,1,1,0,1,1
0,879.21,2968.52,0.296,15,0,0,0,1,0
0,8326.43,2348.99,3.545,3,1,0,0,1,1
0,28305.62,2978.66,9.503,18,0,0,1,1,0
0,281.31,883.26,0.318,4,1,0,0,1,0
0,148.39,8855.38,0.017,6,0,1,0,0,1
0,1314.58,1646.23,0.799,8,0,0,0,1,0
0,251.15,495.09,0.507,4,1,0,0,2,0
0,1919.99,1178.7,1.629,7,0,1,0,0,0
0,4786.8,501.09,9.553,1,1,0,0,1,1
0,12611.75,6197.17,2.035,21,0,0,0,0,0
0,2349.16,817.05,2.875,23,1,0,0,0,0
0,1406.55,2305.92,0.61,19,0,0,0,0,0
0,138.12,969.13,0.143,19,0,0,0,1,0
0,1870.65,850.78,2.199,6,0,0,0,0,0
1,1983.61,265.28,7.477,3,1,0,0,1,0
0,4149.09,2536.04,1.636,20,0,0,0,0,1
1,719.79,4766.0,0.151,14,0,0,0,0,0
0,1027.04,649.13,1.582,17,0,0,0,1,0
0,264.7,368.45,0.718,1,1,0,0,1,0
0,91.96,3050.27,0.03,13,0,0,0,0,0
0,427.93,336.43,1.272,9,0,0,1,0,0
0,234.76,4436.32,0.053,4,1,0,0,1,0
1,2800.98,655.92,4.27,11,0,1,1,0,1
0,921.89,548.42,1.681,9,0,0,0,0,0
0,898.11,1851.25,0.485,17,0,0,0,0,0
0,502.84,581.54,0.865,5,1,0,0,0,0
1,50.0,783.37,0.064,21,0,0,0,1,0
0,12846.21,2035.68,6.311,11,0,0,0,0,0
0,492.58,166.3,2.962,23,1,0,1,0,1
0,1057.7,6491.04,0.163,0,1,0,0,1,0
1,272.77,1539.6,0.177,6,0,0,0,0,0
1,6396.52,462.35,13.835,11,0,0,0,1,1
0,2178.64,592.58,3.677,6,0,0,0,1,1
1,617.53,3613.68,0.171,8,0,0,1,0,1
1,1085.83,2542.61,0.427,19,0,0,0,0,0
0,16020.65,5156.96,3.107,14,0,0,0,0,0
0,1644.41,800.74,2.054,22,1,0,0,1,0
0,1427.59,1933.19,0.738,11,0,0,0,0,1
1,531.77,2173.1,0.245,12,0,0,0,0,0
0,154.01,2767.61,0.056,21,0,0,0,2,0
1,1468.43,4082.86,0.36,3,1,0,1,0,1
0,2760.4,776.24,3.556,9,0,0,0,0,0
1,7551.19,1335.75,5.653,23,1,0,0,0,0
0,97.22,854.8,0.114,2,1,0,0,0,0
0,418.79,1411.84,0.297,23,1,0,0,1,1
1,849.83,2775.51,0.306,4,1,0,0,0,0
1,1799.88,334.08,5.388,3,1,1,0,0,1
1,1497.36,4017.58,0.373,18,0,0,1,0,0
0,1543.5,530.99,2.907,14,0,0,0,0,0
0,3073.35,1122.56,2.738,22,1,0,1,0,0
0,558.76,4534.85,0.123,6,0,0,1,0,0
0,6089.88,1988.64,3.062,21,0,0,0,0,0
0,3176.35,2009.37,1.581,2,1,0,0,0,0
0,1192.99,511.55,2.332,15,0,0,0,1,0
0,14489.51,578.43,25.05,14,0,0,0,0,1
1,13675.22,3453.46,3.96,17,0,1,0,0,1
0,6080.02,871.11,6.98,2,1,0,0,0,1
0,50.0,948.21,0.053,13,0,0,0,1,0
0,14081.66,3524.72,3.995,0,1,0,0,1,0
0,5080.61,575.41,8.83,6,0,0,0,0,0
0,24546.66,1886.19,13.014,1,1,1,0,0,1
1,9033.58,1538.58,5.871,9,0,1,1,0,1
1,14070.64,1476.73,9.528,23,1,0,0,0,1
1,5666.07,928.35,6.103,15,0,1,1,0,1
1,10438.97,878.42,11.884,11,0,1,0,1,1
0,24157.76,560.86,43.073,17,0,0,0,0,0
0,2395.92,2285.63,1.048,5,1,0,0,0,0
0,234.18,811.32,0.289,16,0,0,0,0,0
0,1212.33,3539.96,0.342,7,0,0,0,0,0
0,3001.69,1209.43,2.482,20,0,0,1,2,0
0,1992.92,571.0,3.49,8,0,0,0,0,0
0,357.62,1195.08,0.299,18,0,0,0,0,0
0,216.94,1022.73,0.212,1,1,0,0,2,0
0,689.86,3670.9,0.188,6,0,0,0,0,0
0,5167.07,1061.99,4.865,10,0,0,1,0,0
0,14107.22,1154.49,12.219,22,1,0,0,1,0
0,5952.33,5273.2,1.129,12,0,0,1,0,0
0,7148.48,2338.91,3.056,9,0,0,0,2,1
1,1627.73,6610.64,0.246,14,0,1,1,0,1
0,187.78,4596.91,0.041,20,0,0,0,1,0
0,1000.46,666.18,1.502,6,0,0,0,1,1
1,1291.56,3608.17,0.358,5,1,0,0,0,1
0,947.5,5841.68,0.162,11,0,0,0,0,0
0,1941.28,5881.29,0.33,2,1,0,0,0,0
0,3209.42,3602.15,0.891,15,0,0,0,1,0
0,5480.33,3536.07,1.55,19,0,0,0,0,0
1,1259.47,1127.33,1.117,8,0,0,1,0,1
1,152.19,696.7,0.218,9,0,0,1,0,0
0,965.13,1078.15,0.895,12,0,0,1,2,0
0,1913.76,330.86,5.784,7,0,1,0,0,1
0,8863.09,4956.8,1.788,5,1,0,0,0,0
0,864.24,1147.15,0.753,2,1,0,0,1,0
0,3520.32,4732.45,0.744,11,0,0,0,1,0
0,2636.25,488.65,5.395,8,0,0,0,0,0
0,1914.23,3922.02,0.488,8,0,0,0,1,0
0,6061.38,948.24,6.392,10,0,0,0,0,0
0,765.79,465.94,1.644,5,1,0,0,0,0
0,855.99,6402.26,0.134,1,1,0,0,0,0
0,1780.29,4010.14,0.444,6,0,0,0,0,0
1,786.67,1791.15,0.439,8,0,0,0,0,0
0,3499.64,1526.21,2.293,18,0,0,0,0,0
0,715.41,2198.56,0.325,17,0,0,0,0,0
1,2426.48,1763.69,1.376,11,0,1,1,0,1
0,1587.28,725.57,2.188,20,0,0,0,0,0
0,2390.85,1021.63,2.34,10,0,0,1,0,1
0,994.6,8644.22,0.115,9,0,0,0,2,0
0,1163.5,16398.43,0.071,22,1,0,0,0,0
0,2048.4,6041.46,0.339,2,1,0,0,0,0
